idstr	parm	label	estimate	stderr	z	p	min95	max95	model	outcome	eth5	idstr5	dm_type
"model2_cpnsdeath_eth5_4"	"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_4"	"1.stroke"	"Stroke"	1.0420584	.52332536	.08203451	.93461927	.38941771	2.7884858	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_4"	"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_4"	"1.dementia"	"Dementia"	4.8416141	3.4889155	2.1887681	.0286137	1.1792499	19.878083	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_4"	"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_4"	"1.other_neuro"	"Neurological disease"	6.0896674	3.5670434	3.0842218	.00204085	1.9319655	19.194985	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_4"	"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_4"	"1.egfr60"	"CKD defined by egfr<60"	3.3091864	1.3267542	2.9848115	.00283753	1.5081636	7.2609594	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_4"	"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_4"	"1.esrf"	"end stage renal failure"	18.350669	11.215533	4.7607475	1.929e-06	5.5388028	60.797805	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_4"	"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_4"	"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.27345369	.30098279	-1.1780286	.2387852	.03162206	2.3647074	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_4"	"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_4"	"1.ra_sle_psoriasis"	"Autoimmune disease"	1.8280146	.93540289	1.1788655	.23845176	.67052691	4.9835995	"model2"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"1.dm_type"	"Diabetes Type"	4.3753313	3.7250079	1.7336638	.08297776	.82475882	23.211057	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"2.dm_type"	"Diabetes Type"	2.8294069	1.0689096	2.7530608	.00590409	1.3493468	5.9329024	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"3.dm_type"	"Diabetes Type"	.30113841	.31889537	-1.1333557	.25706491	.03778962	2.3997154	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"0b.male"	"Male"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"1.male"	"Male"	2.3235168	.81119424	2.414853	.01574156	1.1721181	4.6059609	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"age1"	"Age spline 1"	1.6038297	.37745085	2.0072549	.04472253	1.0111918	2.5438001	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"age2"	"Age spline 2"	.35117827	.1840237	-1.9969953	.04582569	.12574271	.98078197	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"age3"	"Age spline 3"	11.679263	13.846901	2.0730608	.03816662	1.1434926	119.28822	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"2.imd"	"Index of Multiple Deprivation (IMD)"	.84683214	.65732949	-.21418209	.83040506	.18495932	3.8772022	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"3.imd"	"Index of Multiple Deprivation (IMD)"	.94408954	.67198438	-.0808315	.93557596	.23396164	3.8096205	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.8614574	1.2141348	.9526411	.34077194	.51839079	6.6841922	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.0441958	.71147897	.06347116	.94939132	.27466457	3.9697329	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0268491	.02913599	.9337707	.35042218	.97130244	1.0855723	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0109739	.01070242	1.0309754	.30255238	.9902137	1.0321694	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"2.smoke_nomiss"	"Smoking status (missing set to non)"	.79155103	.2771455	-.66764103	.50436276	.39851806	1.5722074	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"3.smoke_nomiss"	"Smoking status (missing set to non)"	.85324028	.45065676	-.30049755	.76379767	.30303402	2.4024331	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"1.hypertension"	"Diagnosed hypertension"	.92606765	.39168037	-.18160061	.85589617	.40422854	2.1215753	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"bp_map"	"Mean Arterial Pressure"	1.0066936	.00729155	.92105248	.35702303	.99250333	1.0210867	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"1o.asthma"	"Asthma category"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.5755042	.78957168	.9070556	.3643774	.5899779	4.2072993	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.4045892	.53441923	.89293554	.37189169	.66632092	2.9608416	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"1.cancer"	"Cancer"	4.0684076	1.5287453	3.7344348	.00018814	1.9479458	8.4971259	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"1.chronic_liver_disease"	"Chronic liver disease"	1.276e-14	1.625e-07	-2.512e-06	.999998	0		"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"1.stroke"	"Stroke"	.72790094	.40784879	-.56681372	.57084075	.24273766	2.1827671	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"1.dementia"	"Dementia"	3.7179211	2.9419391	1.6595321	.09700861	.78841748	17.53251	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"1.other_neuro"	"Neurological disease"	6.2171712	3.7017594	3.0690083	.00214771	1.9354404	19.971278	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"1.egfr60"	"CKD defined by egfr<60"	3.1697145	1.3082827	2.7950491	.00518918	1.4115338	7.1178531	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"1.esrf"	"end stage renal failure"	18.795187	11.496685	4.795954	1.619e-06	5.6673706	62.332087	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.26871747	.29873235	-1.1820622	.23718103	.0304101	2.3745097	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"1.ra_sle_psoriasis"	"Autoimmune disease"	2.1571208	1.1029653	1.503528	.13270294	.79185109	5.8763197	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	"1"
"model3_cpnsdeath_eth5_4"	"2.hh_total_cat"	"Number of people in household"	1.3676808	.49553488	.86420418	.38747574	.67232521	2.7822111	"model3"	"cpnsdeath"	"eth5"	""	"2"
"model3_cpnsdeath_eth5_4"	"3.hh_total_cat"	"Number of people in household"	1.7748952	.93490598	1.0892333	.276051	.63213802	4.983489	"model3"	"cpnsdeath"	"eth5"	""	"3"
"model3_cpnsdeath_eth5_4"	"4.hh_total_cat"	"Number of people in household"	7.8796208	5.5710094	2.9197118	.00350355	1.9710296	31.500504	"model3"	"cpnsdeath"	"eth5"	""	"4"
"model3_cpnsdeath_eth5_4"	"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_4"	"1.carehome"	"Care home y/n"	1.1602218	1.1233625	.15348738	.87801394	.17393279	7.7392804	"model3"	"cpnsdeath"	"eth5"	""	""
"crude_cpnsdeath_eth5_5"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"crude"	"cpnsdeath"	"eth5"	""	""
"crude_cpnsdeath_eth5_5"	"1.dm_type"	"Diabetes Type"	13.981078	14.194892	2.5979738	.00937756	1.9112682	102.2727	"crude"	"cpnsdeath"	"eth5"	""	""
"crude_cpnsdeath_eth5_5"	"2.dm_type"	"Diabetes Type"	27.379729	6.1477842	14.740515	3.541e-49	17.632026	42.516359	"crude"	"cpnsdeath"	"eth5"	""	""
"crude_cpnsdeath_eth5_5"	"3.dm_type"	"Diabetes Type"	9.0913502	3.2792391	6.1195752	9.383e-10	4.4833331	18.435536	"crude"	"cpnsdeath"	"eth5"	""	""
"model0_cpnsdeath_eth5_5"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model0"	"cpnsdeath"	"eth5"	""	""
"model0_cpnsdeath_eth5_5"	"1.dm_type"	"Diabetes Type"	7.6570233	7.7920068	2.0003595	.04546145	1.0419643	56.268729	"model0"	"cpnsdeath"	"eth5"	""	""
"model0_cpnsdeath_eth5_5"	"2.dm_type"	"Diabetes Type"	4.9251592	1.1872479	6.6140018	3.741e-11	3.0706585	7.8996713	"model0"	"cpnsdeath"	"eth5"	""	""
"model0_cpnsdeath_eth5_5"	"3.dm_type"	"Diabetes Type"	2.2965959	.85242094	2.2400367	.02508854	1.1095492	4.7536	"model0"	"cpnsdeath"	"eth5"	""	""
"model0_cpnsdeath_eth5_5"	"0b.male"	"Male"	1	0			1	1	"model0"	"cpnsdeath"	"eth5"	""	""
"model0_cpnsdeath_eth5_5"	"1.male"	"Male"	2.0334978	.43738346	3.2998279	.00096744	1.3340111	3.0997594	"model0"	"cpnsdeath"	"eth5"	""	""
"model0_cpnsdeath_eth5_5"	"age1"	"Age spline 1"	1.1865261	.12711505	1.5964379	.11039105	.9618033	1.4637547	"model0"	"cpnsdeath"	"eth5"	""	""
"model0_cpnsdeath_eth5_5"	"age2"	"Age spline 2"	.8350428	.21271061	-.70769899	.47913221	.50685298	1.3757372	"model0"	"cpnsdeath"	"eth5"	""	""
"model0_cpnsdeath_eth5_5"	"age3"	"Age spline 3"	1.5050631	.89244726	.68947747	.49052285	.47078587	4.8115613	"model0"	"cpnsdeath"	"eth5"	""	""
"model1_cpnsdeath_eth5_5"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model1"	"cpnsdeath"	"eth5"	""	""
"model1_cpnsdeath_eth5_5"	"1.dm_type"	"Diabetes Type"	7.6299172	7.7636039	1.9970853	.04581592	1.0384941	56.057742	"model1"	"cpnsdeath"	"eth5"	""	""
"model1_cpnsdeath_eth5_5"	"2.dm_type"	"Diabetes Type"	4.7738631	1.154164	6.4655386	1.009e-10	2.9721947	7.6676568	"model1"	"cpnsdeath"	"eth5"	""	""
"model1_cpnsdeath_eth5_5"	"3.dm_type"	"Diabetes Type"	2.2443152	.83437887	2.1744382	.02967224	1.0830011	4.6509189	"model1"	"cpnsdeath"	"eth5"	""	""
"model1_cpnsdeath_eth5_5"	"0b.male"	"Male"	1	0			1	1	"model1"	"cpnsdeath"	"eth5"	""	""
"model1_cpnsdeath_eth5_5"	"1.male"	"Male"	2.0344891	.43762457	3.3018831	.00096038	1.3346255	3.1013538	"model1"	"cpnsdeath"	"eth5"	""	""
"model1_cpnsdeath_eth5_5"	"age1"	"Age spline 1"	1.180909	.1258333	1.5605315	.11863434	.95833099	1.455182	"model1"	"cpnsdeath"	"eth5"	""	""
"model1_cpnsdeath_eth5_5"	"age2"	"Age spline 2"	.84721127	.21500546	-.65334162	.51353607	.51519734	1.3931884	"model1"	"cpnsdeath"	"eth5"	""	""
"model1_cpnsdeath_eth5_5"	"age3"	"Age spline 3"	1.4541152	.85967364	.63328364	.52654844	.45642354	4.6326511	"model1"	"cpnsdeath"	"eth5"	""	""
"model1_cpnsdeath_eth5_5"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"cpnsdeath"	"eth5"	""	""
"model1_cpnsdeath_eth5_5"	"2.imd"	"Index of Multiple Deprivation (IMD)"	.97157256	.36876471	-.07598205	.93943338	.46174041	2.0443375	"model1"	"cpnsdeath"	"eth5"	""	""
"model1_cpnsdeath_eth5_5"	"3.imd"	"Index of Multiple Deprivation (IMD)"	.91629351	.3493782	-.22926744	.81866106	.43398594	1.9346106	"model1"	"cpnsdeath"	"eth5"	""	""
"model1_cpnsdeath_eth5_5"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.1775929	.41815067	.46036998	.64525068	.58714128	2.3618253	"model1"	"cpnsdeath"	"eth5"	""	""
"model1_cpnsdeath_eth5_5"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5926706	.56402716	1.3142068	.18877662	.79557675	3.1883782	"model1"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"1.dm_type"	"Diabetes Type"	4.0211131	4.4026183	1.2709744	.20373776	.47031253	34.380012	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"2.dm_type"	"Diabetes Type"	3.2504945	.8442773	4.5384451	5.667e-06	1.9537094	5.4080279	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"3.dm_type"	"Diabetes Type"	1.5654189	.60826575	1.1533575	.24876369	.730944	3.3525636	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"0b.male"	"Male"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"1.male"	"Male"	2.0221523	.46854629	3.0390246	.00237345	1.2840583	3.1845127	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"age1"	"Age spline 1"	1.2774039	.21927559	1.4262715	.15378998	.91245897	1.7883113	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"age2"	"Age spline 2"	.69951123	.26480057	-.9440566	.34514072	.33309768	1.4689864	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"age3"	"Age spline 3"	2.1883581	1.8660727	.918408	.3584053	.41141074	11.64022	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"2.imd"	"Index of Multiple Deprivation (IMD)"	.93446543	.36842239	-.17191863	.8635015	.43148775	2.0237553	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"3.imd"	"Index of Multiple Deprivation (IMD)"	.93698513	.36653065	-.16638816	.86785149	.43527021	2.0170026	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.1250239	.4124915	.32129798	.74798459	.54836232	2.3081069	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.3577786	.5077902	.81781138	.4134649	.65236629	2.8259627	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0533154	.02109408	2.593716	.00949449	1.0127726	1.0954812	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	.99898991	.00929671	-.1085954	.91352341	.98093387	1.0173783	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.029866	.24187508	.12530276	.90028387	.64993049	1.6319037	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"3.smoke_nomiss"	"Smoking status (missing set to non)"	.25884909	.15768944	-2.2185199	.02651941	.0784331	.85426757	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"1.hypertension"	"Diagnosed hypertension"	1.1368696	.29589917	.49285688	.62211372	.68259616	1.8934658	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"bp_map"	"Mean Arterial Pressure"	1.0055373	.00495101	1.1215159	.26206833	.9958802	1.0152881	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"1o.asthma"	"Asthma category"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.5962313	.52304545	1.4271615	.15353336	.83980447	3.0339854	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.1037668	.28553134	.38165143	.70271993	.66478561	1.8326226	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"1.cancer"	"Cancer"	2.2085659	.58647812	2.9838158	.00284678	1.3124306	3.7165879	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"1.chronic_liver_disease"	"Chronic liver disease"	1.0754263	.81675457	.09574721	.92372134	.24272707	4.7647829	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"1.stroke"	"Stroke"	1.9647008	.64261391	2.064756	.0389461	1.0348695	3.7299863	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"1.dementia"	"Dementia"	2.3393537	1.2919565	1.5388735	.12383518	.79250542	6.9054114	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"1.other_neuro"	"Neurological disease"	2.680939	1.3046131	2.0265424	.04270923	1.0329293	6.9583017	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"1.egfr60"	"CKD defined by egfr<60"	1.0363974	.29357625	.12620872	.89956671	.59485315	1.8056886	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"1.esrf"	"end stage renal failure"	2.134e-16	1.640e-08	-4.694e-07	.99999963	0		"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.5168017	1.5445202	.40912748	.68244611	.2061447	11.160547	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"cpnsdeath"	"eth5"	""	""
"model2_cpnsdeath_eth5_5"	"1.ra_sle_psoriasis"	"Autoimmune disease"	1.4488492	.55185538	.97342389	.33034267	.6867634	3.0566043	"model2"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_5"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_5"	"1.dm_type"	"Diabetes Type"	3.3365252	3.6925853	1.0887437	.27626693	.38129066	29.196625	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_5"	"2.dm_type"	"Diabetes Type"	3.2789689	.87397881	4.4553377	8.376e-06	1.9447215	5.5286257	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_5"	"3.dm_type"	"Diabetes Type"	1.6604902	.67740914	1.2430538	.21384801	.74641857	3.6939433	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_5"	"0b.male"	"Male"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_5"	"1.male"	"Male"	2.1333975	.52339853	3.0884858	.00201179	1.3189905	3.4506578	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_5"	"age1"	"Age spline 1"	1.2528858	.19473931	1.4504647	.14692897	.92386178	1.6990884	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_5"	"age2"	"Age spline 2"	.74749911	.26171618	-.83120123	.40585996	.37634483	1.4846887	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_5"	"age3"	"Age spline 3"	1.8420238	1.4678857	.76656351	.44334108	.3863522	8.7822761	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_5"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_5"	"2.imd"	"Index of Multiple Deprivation (IMD)"	.80040045	.31879996	-.55898266	.57617356	.36666822	1.747195	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_5"	"3.imd"	"Index of Multiple Deprivation (IMD)"	.76843005	.31182821	-.64910383	.51627126	.34688661	1.7022414	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_5"	"4.imd"	"Index of Multiple Deprivation (IMD)"	.93304186	.35176185	-.1838308	.85414619	.4456496	1.953479	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_5"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.1898722	.45708333	.45255303	.65087063	.56042256	2.5263007	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_5"	"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0488565	.02185942	2.2887616	.02209321	1.0068761	1.0925873	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_5"	"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	.99297474	.01008726	-.69399711	.48768402	.9733996	1.0129435	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_5"	"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"cpnsdeath"	"eth5"	""	""
"model3_cpnsdeath_eth5_5"	"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0261712	.24976403	.10614296	.91546893	.63685764	1.6534736	"model3"	"cpnsdeath"	"eth5"	""	""
