eq	parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"onscoviddeath_30"	"2.eth5"	"Eth 5 categories"	.43037656	.02113018	-17.172035	4.301e-66	.39089237	.47384905	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"3.eth5"	"Eth 5 categories"	.49322999	.03902005	-8.9339959	4.109e-19	.42238632	.57595573	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"4.eth5"	"Eth 5 categories"	.330938	.05181708	-7.0625221	1.635e-12	.24348296	.44980544	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"5.eth5"	"Eth 5 categories"	.4129562	.04792222	-7.6211852	2.514e-14	.32894616	.51842169	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"6.eth5"	"Eth 5 categories"	1.0868075	.030355	2.9804217	.00287852	1.0289119	1.1479608	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"2.stp"	"Sustainability and Transformation Partnership"	.58523789	.45665977	-.68658011	.49234736	.1268066	2.7009903	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"3.stp"	"Sustainability and Transformation Partnership"	.55432476	.43310239	-.75514277	.45016333	.11986918	2.5634274	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"4.stp"	"Sustainability and Transformation Partnership"	.7155196	.56132294	-.42670183	.66959651	.15376466	3.3295577	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"5.stp"	"Sustainability and Transformation Partnership"	.52842297	.4174132	-.8074947	.41938153	.11235656	2.4852206	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"6.stp"	"Sustainability and Transformation Partnership"	.48572771	.3792687	-.92479929	.35507032	.10513633	2.2440522	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"7.stp"	"Sustainability and Transformation Partnership"	.63063808	.50352609	-.57740554	.56366553	.13187049	3.0158711	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"8.stp"	"Sustainability and Transformation Partnership"	.80852748	.63169124	-.27203943	.7855917	.1748489	3.7387521	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"9.stp"	"Sustainability and Transformation Partnership"	.52175947	.40934703	-.82919835	.40699218	.11211382	2.4281838	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"10.stp"	"Sustainability and Transformation Partnership"	.73258273	.5728056	-.39797858	.69064598	.15823522	3.3916435	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"11.stp"	"Sustainability and Transformation Partnership"	.55898	.43675062	-.74442028	.45662226	.12087118	2.585055	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"12.stp"	"Sustainability and Transformation Partnership"	1.2091557	.94671226	.24257174	.80833718	.26063412	5.6096164	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"13.stp"	"Sustainability and Transformation Partnership"	1.0721853	.83864283	.08910836	.92899579	.23146015	4.9666485	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"14.stp"	"Sustainability and Transformation Partnership"	.80772611	.63182111	-.27298167	.78486731	.17435547	3.7419042	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"15.stp"	"Sustainability and Transformation Partnership"	.51267124	.40135009	-.85343487	.39341819	.11052661	2.3779957	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"16.stp"	"Sustainability and Transformation Partnership"	.65787575	.514661	-.53526178	.59246885	.14198508	3.0482112	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"17.stp"	"Sustainability and Transformation Partnership"	.70889714	.55475752	-.43963785	.66019942	.15291968	3.2862687	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"18.stp"	"Sustainability and Transformation Partnership"	.79103628	.61785405	-.30011611	.76408859	.17113905	3.6563157	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"19.stp"	"Sustainability and Transformation Partnership"	.97568436	.76284678	-.03148415	.97488343	.21076111	4.5167725	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"20.stp"	"Sustainability and Transformation Partnership"	1.0936651	.85390758	.1146737	.90870376	.23674808	5.0522193	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"21.stp"	"Sustainability and Transformation Partnership"	1.2239904	.95566961	.25886396	.79574021	.26495687	5.6543256	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"22.stp"	"Sustainability and Transformation Partnership"	.91907063	.7359455	-.10539162	.91606506	.19131522	4.4151783	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"23.stp"	"Sustainability and Transformation Partnership"	.68346845	.53509472	-.48610246	.62689452	.14733425	3.1705398	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"24.stp"	"Sustainability and Transformation Partnership"	.88411167	.72093078	-.15105156	.87993505	.17881841	4.3712134	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"25.stp"	"Sustainability and Transformation Partnership"	.56250905	.45030391	-.71871125	.47231885	.11714381	2.7010939	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"26.stp"	"Sustainability and Transformation Partnership"	.45508243	.35848369	-.99942009	.31759123	.09717847	2.1311306	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"27.stp"	"Sustainability and Transformation Partnership"	.67029664	.52514494	-.51060582	.6096271	.14434172	3.1127355	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"28.stp"	"Sustainability and Transformation Partnership"	.63969212	.5024421	-.56881011	.56948501	.13721455	2.9822348	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"29.stp"	"Sustainability and Transformation Partnership"	.63151227	.49559626	-.58569242	.55808223	.13563709	2.9402559	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"30.stp"	"Sustainability and Transformation Partnership"	.99217421	.77744093	-.01002659	.99200007	.213604	4.6085732	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"31.stp"	"Sustainability and Transformation Partnership"	1.0176455	.88801382	.020045	.98400748	.18400276	5.628189	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"32.stp"	"Sustainability and Transformation Partnership"	.52622065	.41067906	-.82266649	.41069767	.11398916	2.42925	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"_cons"	"Constant"	.22827885	.17794274	-1.8950514	.05808559	.04954005	1.0519012	"crude"	"onscoviddeath"	""
"onscoviddeath_30"	"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"2.eth5"	"Eth 5 categories"	1.2779934	.07417213	4.2263927	.00002375	1.1405823	1.4319591	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"3.eth5"	"Eth 5 categories"	1.1720645	.10784934	1.7254142	.08445285	.97864877	1.4037059	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"4.eth5"	"Eth 5 categories"	1.0335151	.18264234	.18654262	.85201926	.73095875	1.4613048	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"5.eth5"	"Eth 5 categories"	1.1901545	.15910311	1.3022111	.19284424	.9158248	1.546658	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"6.eth5"	"Eth 5 categories"	1.2014757	.03891199	5.6674442	1.449e-08	1.1275798	1.2802144	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.male"	"Male"	1	0			1	1	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"1.male"	"Male"	1.8927928	.05189046	23.274085	8.12e-120	1.7937735	1.9972782	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"age1"	"Age spline 1"	.97644419	.01645065	-1.4149082	.15709541	.94472803	1.0092251	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"age2"	"Age spline 2"	1.5914033	.06267188	11.797823	4.005e-32	1.4731896	1.7191028	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"age3"	"Age spline 3"	.27984983	.02597335	-13.721346	7.565e-43	.23330473	.33568083	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"2.stp"	"Sustainability and Transformation Partnership"	.51929784	.48484735	-.70183798	.48278021	.0833075	3.2370463	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"3.stp"	"Sustainability and Transformation Partnership"	.45729051	.42743683	-.83708449	.40254508	.07320831	2.8564329	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"4.stp"	"Sustainability and Transformation Partnership"	.66186611	.6210818	-.43979206	.66008772	.10520098	4.1640937	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"5.stp"	"Sustainability and Transformation Partnership"	.47797474	.45110924	-.78216023	.43412042	.07517039	3.0392264	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"6.stp"	"Sustainability and Transformation Partnership"	.46396296	.43343092	-.82204705	.41105012	.07435272	2.8951414	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"7.stp"	"Sustainability and Transformation Partnership"	.54475713	.51925901	-.63724223	.52396708	.08410912	3.5282779	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"8.stp"	"Sustainability and Transformation Partnership"	.56620811	.52924354	-.6085205	.54284232	.09064519	3.5367749	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"9.stp"	"Sustainability and Transformation Partnership"	.42664529	.40023767	-.9080041	.36387605	.06785023	2.6827646	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"10.stp"	"Sustainability and Transformation Partnership"	.51271671	.47958923	-.7141759	.47511842	.0819735	3.2068708	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"11.stp"	"Sustainability and Transformation Partnership"	.47628961	.44521478	-.79349995	.4274866	.07624388	2.9753443	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"12.stp"	"Sustainability and Transformation Partnership"	.69457303	.65057867	-.38910386	.69719932	.11077241	4.3551612	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"13.stp"	"Sustainability and Transformation Partnership"	.61413835	.5746431	-.52104336	.60233656	.09813083	3.8435007	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"14.stp"	"Sustainability and Transformation Partnership"	.518387	.48505439	-.70218409	.48256436	.08282956	3.2443138	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"15.stp"	"Sustainability and Transformation Partnership"	.418209	.39158572	-.93104448	.35183056	.06673897	2.6206392	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"16.stp"	"Sustainability and Transformation Partnership"	.47912874	.44837041	-.78626107	.43171456	.07654111	2.9992296	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"17.stp"	"Sustainability and Transformation Partnership"	.50529455	.4730303	-.72917318	.46589573	.0806667	3.1651546	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"18.stp"	"Sustainability and Transformation Partnership"	.61581019	.57549646	-.51877807	.60391551	.09862087	3.8452528	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"19.stp"	"Sustainability and Transformation Partnership"	.62217842	.58199652	-.50729051	.61195099	.09946865	3.8917388	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"20.stp"	"Sustainability and Transformation Partnership"	.65914415	.61577014	-.44617277	.65547245	.10563089	4.1131058	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"21.stp"	"Sustainability and Transformation Partnership"	.55840622	.521725	-.6236346	.53286758	.08946711	3.4852754	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"22.stp"	"Sustainability and Transformation Partnership"	.55836223	.53335857	-.61006636	.54181785	.08586805	3.6307845	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"23.stp"	"Sustainability and Transformation Partnership"	.4054863	.37968523	-.96400795	.33504194	.0647048	2.5410654	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"24.stp"	"Sustainability and Transformation Partnership"	.44069028	.42757549	-.84454637	.39836417	.06580568	2.9512334	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"25.stp"	"Sustainability and Transformation Partnership"	.34541941	.32968984	-1.1137117	.26540291	.05319942	2.2427797	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"26.stp"	"Sustainability and Transformation Partnership"	.368353	.3466855	-1.0611322	.28862984	.0582281	2.330214	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"27.stp"	"Sustainability and Transformation Partnership"	.45634992	.42760051	-.83724036	.40245747	.07273123	2.8633538	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"28.stp"	"Sustainability and Transformation Partnership"	.43876328	.41205363	-.87719432	.3803811	.06963787	2.7644902	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"29.stp"	"Sustainability and Transformation Partnership"	.42504634	.39884192	-.91176826	.36189072	.06756347	2.6739953	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"30.stp"	"Sustainability and Transformation Partnership"	.67149735	.62939704	-.4248838	.67092139	.10695715	4.2157882	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"31.stp"	"Sustainability and Transformation Partnership"	.75387231	.77892531	-.27344503	.78451114	.09949672	5.7119819	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"32.stp"	"Sustainability and Transformation Partnership"	.46877918	.43772551	-.81137172	.41715223	.07518886	2.9226924	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"_cons"	"Constant"	.00525902	.00582851	-4.7350578	2.190e-06	.00059914	.04616171	"model0"	"onscoviddeath"	""
"onscoviddeath_30"	"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"2.eth5"	"Eth 5 categories"	1.2233137	.07158106	3.444698	.0005717	1.0907634	1.3719715	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"3.eth5"	"Eth 5 categories"	1.1164269	.10319292	1.1915137	.23345197	.93143493	1.33816	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"4.eth5"	"Eth 5 categories"	.99183805	.17577686	-.04624359	.9631161	.70079012	1.4037622	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"5.eth5"	"Eth 5 categories"	1.1724455	.15664118	1.1907881	.2337368	.90234034	1.5234036	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"6.eth5"	"Eth 5 categories"	1.2063422	.03911059	5.7861838	7.200e-09	1.1320715	1.2854854	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.male"	"Male"	1	0			1	1	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"1.male"	"Male"	1.9018984	.05220905	23.418164	2.79e-121	1.8022746	2.0070291	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"age1"	"Age spline 1"	.97835415	.01651893	-1.2960808	.19494765	.94650749	1.0112723	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"age2"	"Age spline 2"	1.5830537	.06243954	11.646222	2.399e-31	1.4652852	1.7102876	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"age3"	"Age spline 3"	.28365821	.02636112	-13.558039	7.101e-42	.23642364	.34032968	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0731186	.04832521	1.5670682	.11709874	.98246253	1.1721399	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1159704	.05013578	2.4423498	.014592	1.0219081	1.2186908	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.21436	.05381171	4.3828667	.00001171	1.1133413	1.3245446	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.2978146	.05816828	5.8161698	6.021e-09	1.1886709	1.4169798	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"2.stp"	"Sustainability and Transformation Partnership"	.57403631	.53692705	-.5934253	.55289656	.09178353	3.5901614	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"3.stp"	"Sustainability and Transformation Partnership"	.51846717	.48554251	-.70142153	.48303999	.0827131	3.2498868	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"4.stp"	"Sustainability and Transformation Partnership"	.73007292	.68633584	-.33465959	.73788189	.11565338	4.6086545	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"5.stp"	"Sustainability and Transformation Partnership"	.55625687	.52601479	-.62024608	.53509579	.08716682	3.5497646	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"6.stp"	"Sustainability and Transformation Partnership"	.51101775	.47825928	-.71733529	.47316724	.08162068	3.1994239	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"7.stp"	"Sustainability and Transformation Partnership"	.60466372	.57744246	-.52679868	.5983334	.09303203	3.9300253	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"8.stp"	"Sustainability and Transformation Partnership"	.6441984	.60332314	-.46954158	.63868257	.10276092	4.0384183	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"9.stp"	"Sustainability and Transformation Partnership"	.48729673	.45804771	-.76478686	.44439847	.07721179	3.0754123	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"10.stp"	"Sustainability and Transformation Partnership"	.5794225	.54301804	-.58230918	.56035844	.09231533	3.6367787	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"11.stp"	"Sustainability and Transformation Partnership"	.55462793	.51950891	-.62930538	.52914915	.08845008	3.477805	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"12.stp"	"Sustainability and Transformation Partnership"	.73080118	.68566009	-.3342609	.73818269	.1161919	4.596451	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"13.stp"	"Sustainability and Transformation Partnership"	.68041508	.63780575	-.41077611	.68123672	.10836195	4.2723917	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"14.stp"	"Sustainability and Transformation Partnership"	.59476869	.55763032	-.55418709	.57945081	.09468845	3.7359338	"model1"	"onscoviddeath"	""
"onscoviddeath_30"	"15.stp"	"Sustainability and Transformation Partnership"	.48202204	.45223588	-.77783087	.43666873	.07664162	3.0315806	"model1"	"onscoviddeath"	""
